STRENGTH  PARA  CONS  RATE  CT  RT  ART  FAVOURABLE
3  0.6  0.75  0.1724137931034483  1.000  0.987  1.000  ['CT', 'RT', 'ART']
3  0.6  0.75  0.20689655172413793  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  0.75  0.22413793103448276  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  0.75  0.3103448275862069  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  1.00  0.03333333333333333  1.000  0.420  0.900  ['CT', 'ART']
3  0.6  1.00  0.06666666666666667  1.000  0.650  1.000  ['CT', 'ART']
3  0.6  1.00  0.1  1.000  0.790  1.000  ['CT', 'ART']
3  0.6  1.00  0.13333333333333333  1.000  0.880  1.000  ['CT', 'ART']
3  0.6  1.00  0.16666666666666666  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  1.00  0.2  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  1.00  0.23333333333333334  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  1.00  0.26666666666666666  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  1.00  0.3  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  1.00  0.3333333333333333  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  1.00  0.4  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  1.00  0.43333333333333335  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  1.00  0.6  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  0.00  6.510416666666667e-05  0.000  0.000  0.060  ['CT', 'RT', 'ART']
3  0.8  0.00  0.00013020833333333333  0.060  0.020  0.000  ['CT', 'RT']
3  0.8  0.00  0.0001953125  0.040  0.040  0.140  ['CT', 'RT', 'ART']
3  0.8  0.00  0.00026041666666666666  0.100  0.060  0.060  ['CT', 'RT', 'ART']
3  0.8  0.00  0.000390625  0.100  0.080  0.110  ['CT', 'RT', 'ART']
3  0.8  0.00  0.0005208333333333333  0.120  0.060  0.120  ['CT', 'RT', 'ART']
3  0.8  0.00  0.0007161458333333333  0.240  0.120  0.140  ['CT', 'RT', 'ART']
3  0.8  0.00  0.00078125  0.280  0.200  0.220  ['CT', 'RT', 'ART']
3  0.8  0.00  0.0008463541666666667  0.280  0.120  0.220  ['CT', 'RT', 'ART']
3  0.8  0.00  0.0010416666666666667  0.200  0.260  0.100  ['CT', 'RT', 'ART']
3  0.8  0.00  0.0013671875  0.400  0.360  0.300  ['CT', 'RT', 'ART']
3  0.8  0.00  0.0014322916666666666  0.320  0.240  0.260  ['CT', 'RT', 'ART']
3  0.8  0.00  0.0016276041666666667  0.440  0.360  0.360  ['CT', 'RT', 'ART']
3  0.8  0.00  0.0029296875  0.540  0.500  0.680  ['CT', 'RT', 'ART']
3  0.8  0.00  0.0032552083333333335  0.580  0.580  0.600  ['CT', 'RT', 'ART']
3  0.8  0.00  0.0039713541666666664  0.680  0.600  0.720  ['CT', 'RT', 'ART']
3  0.8  0.25  0.00041118421052631577  0.100  0.040  0.080  ['CT', 'RT', 'ART']
3  0.8  0.25  0.0008223684210526315  0.270  0.120  0.140  ['CT']
3  0.8  0.25  0.0012335526315789473  0.260  0.100  0.260  ['CT', 'RT', 'ART']
3  0.8  0.25  0.001644736842105263  0.400  0.280  0.260  ['CT', 'RT', 'ART']
3  0.8  0.25  0.0024671052631578946  0.450  0.280  0.380  ['CT', 'ART']
3  0.8  0.25  0.003289473684210526  0.680  0.400  0.520  ['CT', 'ART']
3  0.8  0.25  0.004523026315789474  0.580  0.580  0.680  ['CT', 'RT', 'ART']
3  0.8  0.25  0.004934210526315789  0.820  0.520  0.520  ['CT']
3  0.8  0.25  0.005345394736842105  0.860  0.580  0.680  ['CT', 'ART']
3  0.8  0.25  0.006578947368421052  0.780  0.700  0.880  ['CT', 'RT', 'ART']
3  0.8  0.25  0.008634868421052632  0.880  0.800  0.920  ['CT', 'RT', 'ART']
3  0.8  0.25  0.009046052631578948  0.940  0.800  0.860  ['CT', 'RT', 'ART']
3  0.8  0.25  0.010279605263157895  0.860  0.800  0.920  ['CT', 'RT', 'ART']
3  0.8  0.25  0.01850328947368421  0.980  0.940  1.000  ['CT', 'RT', 'ART']
3  0.8  0.25  0.02055921052631579  1.000  0.920  1.000  ['CT', 'ART']
3  0.8  0.25  0.025082236842105265  0.980  0.960  1.000  ['CT', 'RT', 'ART']
3  0.8  0.50  0.0012690355329949238  0.340  0.100  0.220  ['CT', 'ART']
3  0.8  0.50  0.0025380710659898475  0.590  0.200  0.480  ['CT', 'ART']
3  0.8  0.50  0.0038071065989847717  0.620  0.360  0.700  ['CT', 'ART']
3  0.8  0.50  0.005076142131979695  0.820  0.420  0.720  ['CT', 'ART']
3  0.8  0.50  0.007614213197969543  0.880  0.590  0.960  ['CT', 'ART']
3  0.8  0.50  0.01015228426395939  1.000  0.620  0.900  ['CT', 'ART']
3  0.8  0.50  0.013959390862944163  1.000  0.860  0.960  ['CT', 'ART']
3  0.8  0.50  0.015228426395939087  0.980  0.840  1.000  ['CT', 'ART']
3  0.8  0.50  0.01649746192893401  1.000  0.860  1.000  ['CT', 'ART']
3  0.8  0.50  0.02030456852791878  1.000  0.980  1.000  ['CT', 'RT', 'ART']
3  0.8  0.50  0.0266497461928934  1.000  0.980  1.000  ['CT', 'RT', 'ART']
3  0.8  0.50  0.027918781725888325  1.000  0.940  1.000  ['CT', 'RT', 'ART']
3  0.8  0.50  0.031725888324873094  1.000  0.960  1.000  ['CT', 'RT', 'ART']
3  0.8  0.50  0.05710659898477157  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  0.50  0.06345177664974619  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  0.50  0.07741116751269035  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  0.75  0.002976190476190476  0.380  0.320  0.640  ['ART']
3  0.8  0.75  0.005952380952380952  0.770  0.380  0.740  ['CT', 'ART']
3  0.8  0.75  0.008928571428571428  0.940  0.760  1.000  ['CT', 'ART']
3  0.8  0.75  0.011904761904761904  0.940  0.760  0.980  ['CT', 'ART']
3  0.8  0.75  0.017857142857142856  1.000  0.890  0.980  ['CT', 'ART']
3  0.8  0.75  0.023809523809523808  1.000  0.840  1.000  ['CT', 'ART']
3  0.8  0.75  0.03273809523809524  1.000  0.960  1.000  ['CT', 'RT', 'ART']
3  0.8  0.75  0.03571428571428571  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  0.75  0.03869047619047619  1.000  0.940  1.000  ['CT', 'RT', 'ART']
3  0.8  0.75  0.047619047619047616  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  0.75  0.0625  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  0.75  0.06547619047619048  1.000  0.960  1.000  ['CT', 'RT', 'ART']
3  0.8  0.75  0.0744047619047619  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  0.75  0.13392857142857142  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  0.75  0.1488095238095238  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  0.75  0.18154761904761904  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  1.00  0.011627906976744186  1.000  0.480  1.000  ['CT', 'ART']
3  0.8  1.00  0.023255813953488372  1.000  0.690  1.000  ['CT', 'ART']
3  0.8  1.00  0.03488372093023256  1.000  0.880  1.000  ['CT', 'ART']
3  0.8  1.00  0.046511627906976744  1.000  0.900  1.000  ['CT', 'ART']
3  0.8  1.00  0.06976744186046512  1.000  0.990  1.000  ['CT', 'RT', 'ART']
3  0.8  1.00  0.09302325581395349  1.000  0.940  1.000  ['CT', 'RT', 'ART']
3  0.8  1.00  0.12790697674418605  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  1.00  0.13953488372093023  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  1.00  0.1511627906976744  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  1.00  0.18604651162790697  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  1.00  0.2441860465116279  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  1.00  0.2558139534883721  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  1.00  0.29069767441860467  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  1.00  0.5232558139534884  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  1.00  0.5813953488372093  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  1.00  0.7093023255813954  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.00  1.0850694444444445e-05  0.000  0.000  0.000  ['CT', 'RT', 'ART']
3  1.0  0.00  2.170138888888889e-05  0.020  0.000  0.020  ['CT', 'RT', 'ART']
3  1.0  0.00  7.595486111111111e-05  0.000  0.020  0.000  ['CT', 'RT', 'ART']
3  1.0  0.00  0.00011935763888888888  0.000  0.040  0.040  ['CT', 'RT', 'ART']
3  1.0  0.00  0.00013020833333333333  0.020  0.020  0.040  ['CT', 'RT', 'ART']
3  1.0  0.00  0.00021701388888888888  0.040  0.060  0.100  ['CT', 'RT', 'ART']
3  1.0  0.00  0.00034722222222222224  0.120  0.140  0.080  ['CT', 'RT', 'ART']
3  1.0  0.00  0.000390625  0.170  0.110  0.100  ['CT', 'RT', 'ART']
3  1.0  0.00  0.0004448784722222222  0.080  0.160  0.140  ['CT', 'RT', 'ART']
3  1.0  0.00  0.0004557291666666667  0.080  0.180  0.100  ['CT', 'RT', 'ART']
3  1.0  0.00  0.00047743055555555554  0.100  0.100  0.200  ['CT', 'RT', 'ART']
3  1.0  0.00  0.0005316840277777777  0.100  0.120  0.140  ['CT', 'RT', 'ART']
3  1.0  0.00  0.00078125  0.240  0.200  0.200  ['CT', 'RT', 'ART']
3  1.0  0.00  0.0009331597222222223  0.140  0.200  0.280  ['CT', 'RT', 'ART']
3  1.0  0.00  0.0010416666666666667  0.160  0.300  0.300  ['CT', 'RT', 'ART']
3  1.0  0.00  0.0016059027777777777  0.340  0.320  0.480  ['CT', 'RT', 'ART']
3  1.0  0.00  0.002105034722222222  0.340  0.420  0.520  ['CT', 'RT', 'ART']
3  1.0  0.00  0.002170138888888889  0.400  0.400  0.540  ['CT', 'RT', 'ART']
3  1.0  0.00  0.002506510416666667  0.460  0.420  0.600  ['CT', 'RT', 'ART']
3  1.0  0.25  7.233796296296296e-05  0.030  0.020  0.010  ['CT', 'RT', 'ART']
3  1.0  0.25  0.00014467592592592592  0.060  0.020  0.060  ['CT', 'RT', 'ART']
3  1.0  0.25  0.0005063657407407407  0.160  0.060  0.040  ['CT', 'RT', 'ART']
3  1.0  0.25  0.0007957175925925925  0.220  0.160  0.080  ['CT', 'RT', 'ART']
3  1.0  0.25  0.0008680555555555555  0.280  0.080  0.140  ['CT', 'ART']
3  1.0  0.25  0.0014467592592592592  0.280  0.120  0.260  ['CT', 'RT', 'ART']
3  1.0  0.25  0.0023148148148148147  0.320  0.300  0.360  ['CT', 'RT', 'ART']
3  1.0  0.25  0.0026041666666666665  0.530  0.410  0.440  ['CT', 'RT', 'ART']
3  1.0  0.25  0.0029658564814814816  0.580  0.600  0.440  ['CT', 'RT', 'ART']
3  1.0  0.25  0.0030381944444444445  0.500  0.380  0.480  ['CT', 'RT', 'ART']
3  1.0  0.25  0.00318287037037037  0.600  0.420  0.460  ['CT', 'RT', 'ART']
3  1.0  0.25  0.0035445601851851853  0.560  0.520  0.560  ['CT', 'RT', 'ART']
3  1.0  0.25  0.005208333333333333  0.800  0.580  0.620  ['CT', 'RT', 'ART']
3  1.0  0.25  0.006221064814814815  0.720  0.560  0.680  ['CT', 'RT', 'ART']
3  1.0  0.25  0.006944444444444444  0.900  0.700  0.720  ['CT', 'ART']
3  1.0  0.25  0.01070601851851852  0.940  0.760  0.820  ['CT', 'ART']
3  1.0  0.25  0.014033564814814815  0.920  0.880  0.940  ['CT', 'RT', 'ART']
3  1.0  0.25  0.014467592592592593  0.960  0.920  0.940  ['CT', 'RT', 'ART']
3  1.0  0.25  0.016710069444444444  0.960  0.900  0.940  ['CT', 'RT', 'ART']
3  1.0  0.50  0.000248015873015873  0.080  0.040  0.080  ['CT', 'RT', 'ART']
3  1.0  0.50  0.000496031746031746  0.060  0.060  0.160  ['CT', 'RT', 'ART']
3  1.0  0.50  0.001736111111111111  0.400  0.280  0.400  ['CT', 'RT', 'ART']
3  1.0  0.50  0.002728174603174603  0.520  0.380  0.600  ['CT', 'RT', 'ART']
3  1.0  0.50  0.002976190476190476  0.660  0.280  0.580  ['CT', 'ART']
3  1.0  0.50  0.00496031746031746  0.800  0.460  0.660  ['CT', 'ART']
3  1.0  0.50  0.007936507936507936  0.920  0.920  0.820  ['CT', 'RT', 'ART']
3  1.0  0.50  0.008928571428571428  0.960  0.660  0.920  ['CT', 'ART']
3  1.0  0.50  0.010168650793650794  0.920  0.980  1.000  ['CT', 'RT', 'ART']
3  1.0  0.50  0.010416666666666666  0.980  0.940  0.920  ['CT', 'RT', 'ART']
3  1.0  0.50  0.010912698412698412  0.980  0.700  0.940  ['CT', 'ART']
3  1.0  0.50  0.012152777777777778  0.980  0.680  0.960  ['CT', 'ART']
3  1.0  0.50  0.017857142857142856  1.000  0.920  1.000  ['CT', 'ART']
3  1.0  0.50  0.02132936507936508  1.000  0.900  1.000  ['CT', 'ART']
3  1.0  0.50  0.023809523809523808  1.000  0.960  1.000  ['CT', 'RT', 'ART']
3  1.0  0.50  0.03670634920634921  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.50  0.04811507936507937  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.50  0.0496031746031746  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.50  0.057291666666666664  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.0006587615283267457  0.090  0.080  0.060  ['CT', 'RT', 'ART']
3  1.0  0.75  0.0013175230566534915  0.180  0.080  0.120  ['CT', 'RT', 'ART']
3  1.0  0.75  0.00461133069828722  0.740  0.640  0.700  ['CT', 'RT', 'ART']
3  1.0  0.75  0.007246376811594203  0.980  0.820  0.940  ['CT', 'ART']
3  1.0  0.75  0.007905138339920948  0.760  0.580  0.640  ['CT', 'RT', 'ART']
3  1.0  0.75  0.013175230566534914  0.940  0.600  0.720  ['CT']
3  1.0  0.75  0.021080368906455864  1.000  0.980  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.023715415019762844  0.980  0.910  0.990  ['CT', 'ART']
3  1.0  0.75  0.027009222661396576  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.02766798418972332  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.028985507246376812  1.000  0.960  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.032279314888010543  0.980  0.920  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.04743083003952569  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.05665349143610013  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.06324110671936758  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.09749670619235837  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.12779973649538867  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.13175230566534915  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.15217391304347827  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.0030864197530864196  0.470  0.290  0.480  ['CT', 'ART']
3  1.0  1.00  0.006172839506172839  0.740  0.560  0.820  ['CT', 'ART']
3  1.0  1.00  0.021604938271604937  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.033950617283950615  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.037037037037037035  1.000  0.980  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.06172839506172839  1.000  0.980  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.09876543209876543  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.1111111111111111  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.12654320987654322  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.12962962962962962  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.13580246913580246  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.15123456790123457  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.2222222222222222  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.2654320987654321  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.2962962962962963  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.4567901234567901  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.5987654320987654  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.6172839506172839  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.7129629629629629  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.4  0.00  0.010416666666666666  0.548  0.496  0.500  ['CT', 'RT', 'ART']
4  0.4  0.00  0.020833333333333332  0.853  0.733  0.793  ['CT', 'RT', 'ART']
4  0.4  0.25  0.027777777777777776  1.000  0.500  0.968  ['CT', 'ART']
4  0.4  0.25  0.05555555555555555  1.000  0.767  1.000  ['CT', 'ART']
4  0.4  0.50  0.05  1.000  0.540  0.968  ['CT', 'ART']
4  0.4  0.50  0.1  1.000  0.833  1.000  ['CT', 'ART']
4  0.4  0.75  0.1  1.000  0.564  1.000  ['CT', 'ART']
4  0.4  0.75  0.2  1.000  0.827  1.000  ['CT', 'ART']
4  0.4  1.00  0.3333333333333333  1.000  0.812  1.000  ['CT', 'ART']
4  0.4  1.00  0.6666666666666666  1.000  0.967  1.000  ['CT', 'ART']
4  0.6  0.00  0.0005208333333333333  0.220  0.240  0.150  ['CT', 'RT', 'ART']
4  0.6  0.00  0.0010416666666666667  0.380  0.330  0.330  ['CT', 'RT', 'ART']
4  0.6  0.00  0.0015625  0.480  0.430  0.440  ['CT', 'RT', 'ART']
4  0.6  0.00  0.0020833333333333333  0.620  0.580  0.660  ['CT', 'RT', 'ART']
4  0.6  0.00  0.0026041666666666665  0.620  0.560  0.780  ['CT', 'RT', 'ART']
4  0.6  0.00  0.003125  0.660  0.680  0.720  ['CT', 'RT', 'ART']
4  0.6  0.00  0.0036458333333333334  0.820  0.800  0.720  ['CT', 'RT', 'ART']
4  0.6  0.00  0.004166666666666667  0.860  0.760  0.860  ['CT', 'RT', 'ART']
4  0.6  0.00  0.0046875  0.880  0.720  0.980  ['CT', 'ART']
4  0.6  0.00  0.005208333333333333  0.913  0.900  0.893  ['CT', 'RT', 'ART']
4  0.6  0.00  0.00625  0.900  0.840  0.960  ['CT', 'RT', 'ART']
4  0.6  0.00  0.0067708333333333336  0.920  0.980  0.960  ['CT', 'RT', 'ART']
4  0.6  0.00  0.009375  0.980  0.980  1.000  ['CT', 'RT', 'ART']
4  0.6  0.25  0.0026041666666666665  1.000  0.440  0.590  ['CT']
4  0.6  0.25  0.005208333333333333  1.000  0.700  0.860  ['CT']
4  0.6  0.25  0.0078125  1.000  0.800  0.930  ['CT', 'ART']
4  0.6  0.25  0.010416666666666666  1.000  0.940  1.000  ['CT', 'RT', 'ART']
4  0.6  0.25  0.013020833333333334  1.000  0.980  1.000  ['CT', 'RT', 'ART']
4  0.6  0.25  0.015625  1.000  0.980  1.000  ['CT', 'RT', 'ART']
4  0.6  0.25  0.018229166666666668  1.000  0.980  1.000  ['CT', 'RT', 'ART']
4  0.6  0.25  0.020833333333333332  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.25  0.0234375  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.25  0.026041666666666668  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.25  0.03125  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.25  0.033854166666666664  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.25  0.046875  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.50  0.003676470588235294  1.000  0.360  0.870  ['CT']
4  0.6  0.50  0.007352941176470588  1.000  0.730  1.000  ['CT', 'ART']
4  0.6  0.50  0.011029411764705883  1.000  0.790  1.000  ['CT', 'ART']
4  0.6  0.50  0.014705882352941176  1.000  0.900  1.000  ['CT', 'ART']
4  0.6  0.50  0.01838235294117647  1.000  0.960  1.000  ['CT', 'RT', 'ART']
4  0.6  0.50  0.022058823529411766  1.000  0.960  1.000  ['CT', 'RT', 'ART']
4  0.6  0.50  0.025735294117647058  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.50  0.029411764705882353  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.50  0.03308823529411765  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.50  0.03676470588235294  1.000  0.993  1.000  ['CT', 'RT', 'ART']
4  0.6  0.50  0.04411764705882353  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.50  0.04779411764705882  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.50  0.0661764705882353  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.75  0.017241379310344827  1.000  0.440  0.950  ['CT', 'ART']
4  0.6  0.75  0.034482758620689655  1.000  0.730  1.000  ['CT', 'ART']
4  0.6  0.75  0.05172413793103448  1.000  0.840  1.000  ['CT', 'ART']
4  0.6  0.75  0.06896551724137931  1.000  0.920  1.000  ['CT', 'ART']
4  0.6  0.75  0.08620689655172414  1.000  0.980  1.000  ['CT', 'RT', 'ART']
4  0.6  0.75  0.10344827586206896  1.000  0.960  1.000  ['CT', 'RT', 'ART']
4  0.6  0.75  0.1206896551724138  1.000  0.980  1.000  ['CT', 'RT', 'ART']
4  0.6  0.75  0.13793103448275862  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.75  0.15517241379310345  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.75  0.1724137931034483  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.75  0.20689655172413793  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.75  0.22413793103448276  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.75  0.3103448275862069  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  1.00  0.03333333333333333  1.000  0.350  0.960  ['CT', 'ART']
4  0.6  1.00  0.06666666666666667  1.000  0.600  1.000  ['CT', 'ART']
4  0.6  1.00  0.1  1.000  0.810  1.000  ['CT', 'ART']
4  0.6  1.00  0.13333333333333333  1.000  0.900  1.000  ['CT', 'ART']
4  0.6  1.00  0.16666666666666666  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  1.00  0.2  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  1.00  0.23333333333333334  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  1.00  0.26666666666666666  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  1.00  0.3  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  1.00  0.3333333333333333  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  1.00  0.4  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  1.00  0.43333333333333335  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  1.00  0.6  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  0.00  6.510416666666667e-05  0.000  0.020  0.060  ['CT', 'RT', 'ART']
4  0.8  0.00  0.00013020833333333333  0.080  0.080  0.110  ['CT', 'RT', 'ART']
4  0.8  0.00  0.0001953125  0.080  0.080  0.220  ['CT', 'RT', 'ART']
4  0.8  0.00  0.00026041666666666666  0.100  0.100  0.160  ['CT', 'RT', 'ART']
4  0.8  0.00  0.000390625  0.190  0.220  0.280  ['CT', 'RT', 'ART']
4  0.8  0.00  0.0005208333333333333  0.360  0.280  0.360  ['CT', 'RT', 'ART']
4  0.8  0.00  0.0007161458333333333  0.360  0.380  0.320  ['CT', 'RT', 'ART']
4  0.8  0.00  0.00078125  0.380  0.340  0.340  ['CT', 'RT', 'ART']
4  0.8  0.00  0.0008463541666666667  0.380  0.360  0.500  ['CT', 'RT', 'ART']
4  0.8  0.00  0.0010416666666666667  0.560  0.440  0.540  ['CT', 'RT', 'ART']
4  0.8  0.00  0.0013671875  0.560  0.640  0.600  ['CT', 'RT', 'ART']
4  0.8  0.00  0.0014322916666666666  0.620  0.640  0.640  ['CT', 'RT', 'ART']
4  0.8  0.00  0.0016276041666666667  0.620  0.700  0.680  ['CT', 'RT', 'ART']
4  0.8  0.00  0.0029296875  0.920  0.740  0.780  ['CT', 'RT', 'ART']
4  0.8  0.00  0.0032552083333333335  0.860  0.820  0.900  ['CT', 'RT', 'ART']
4  0.8  0.00  0.0039713541666666664  0.960  0.900  0.920  ['CT', 'RT', 'ART']
4  0.8  0.25  0.00041118421052631577  0.340  0.160  0.220  ['CT', 'RT', 'ART']
4  0.8  0.25  0.0008223684210526315  0.410  0.230  0.340  ['CT', 'ART']
4  0.8  0.25  0.0012335526315789473  0.640  0.360  0.480  ['CT', 'ART']
4  0.8  0.25  0.001644736842105263  0.700  0.420  0.400  ['CT']
4  0.8  0.25  0.0024671052631578946  0.790  0.550  0.710  ['CT', 'ART']
4  0.8  0.25  0.003289473684210526  0.920  0.760  0.820  ['CT', 'RT', 'ART']
4  0.8  0.25  0.004523026315789474  0.880  0.640  0.840  ['CT', 'ART']
4  0.8  0.25  0.004934210526315789  0.960  0.900  0.960  ['CT', 'RT', 'ART']
4  0.8  0.25  0.005345394736842105  0.980  0.860  0.900  ['CT', 'RT', 'ART']
4  0.8  0.25  0.006578947368421052  1.000  0.840  0.940  ['CT', 'ART']
4  0.8  0.25  0.008634868421052632  0.980  0.940  0.960  ['CT', 'RT', 'ART']
4  0.8  0.25  0.009046052631578948  1.000  0.980  0.980  ['CT', 'RT', 'ART']
4  0.8  0.25  0.010279605263157895  1.000  0.980  1.000  ['CT', 'RT', 'ART']
4  0.8  0.25  0.01850328947368421  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  0.25  0.02055921052631579  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  0.25  0.025082236842105265  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  0.50  0.0012690355329949238  0.520  0.360  0.600  ['CT', 'ART']
4  0.8  0.50  0.0025380710659898475  0.880  0.440  0.780  ['CT', 'ART']
4  0.8  0.50  0.0038071065989847717  0.940  0.760  0.920  ['CT', 'ART']
4  0.8  0.50  0.005076142131979695  1.000  0.620  0.820  ['CT']
4  0.8  0.50  0.007614213197969543  0.980  0.860  0.990  ['CT', 'ART']
4  0.8  0.50  0.01015228426395939  1.000  0.920  1.000  ['CT', 'ART']
4  0.8  0.50  0.013959390862944163  1.000  0.960  1.000  ['CT', 'RT', 'ART']
4  0.8  0.50  0.015228426395939087  1.000  0.940  1.000  ['CT', 'RT', 'ART']
